"year","overall","to","pos","gp","ps"
2013,74,2025,"C",269,0.3
2013,75,2025,"LW",593,48.2
2013,76,2013,"C/LW",0,0
2013,77,2025,"C",600,66.5
2013,78,2025,"G",57,6
2013,79,2025,"C",637,14.2
2013,80,2025,"LW",607,33.9
2013,81,2022,"RW",51,0.3
2013,82,2025,"C",411,34.1
2013,83,2015,"C",1,0
2013,84,2013,"C",0,0
2013,85,2013,"C",0,0
2013,86,2019,"RW",216,7.5
2013,87,2013,"D",0,0
2013,88,2018,"LW",102,1.4
2013,89,2025,"RW",624,38.5
2013,90,2020,"LW",40,1
2013,91,2016,"RW",9,0
2013,92,2013,"G",0,0
2013,93,2022,"D",25,0
2013,94,2013,"RW",0,0
2013,95,2013,"C",0,0
2013,96,2013,"C",0,0
2013,97,2013,"D",0,0
2013,98,2013,"C",0,0
2013,99,2025,"G",408,79.9
2013,100,2025,"LW",513,14.2
2013,101,2025,"LW",486,16
2013,102,2016,"RW",6,0.1
2013,103,2018,"RW",2,0
2013,104,2025,"C",700,26.9
2013,105,2013,"C/LW",0,0
2013,106,2013,"G",0,0
2013,107,2013,"D",0,0
2013,108,2023,"D",198,2
2013,109,2013,"LW",0,0
2013,110,2025,"D",433,26.7
2013,111,2013,"D",0,0
2013,112,2013,"LW",0,0
2013,113,2013,"W",0,0
2013,114,2013,"D",0,0
2013,115,2013,"D",0,0
2013,116,2013,"LW",0,0
2013,117,2013,"G",0,0
2013,118,2025,"RW",175,2.2
2013,119,2013,"D",0,0
2013,120,2013,"C",0,0
2013,121,2025,"C",455,4.7
2013,122,2013,"LW",0,0
2013,123,2022,"D",275,16.1
2013,124,2017,"G",3,0.8
2013,125,2023,"RW",98,1.1
2013,126,2013,"LW",0,0
2013,127,2023,"D",163,5.5
2013,128,2013,"LW",0,0
2013,129,2024,"G",106,16.3
2013,130,2013,"RW",0,0
2013,131,2013,"LW",0,0
2013,132,2013,"D",0,0
2013,133,2025,"D",384,17.6
2013,134,2021,"C",32,0
2013,135,2013,"D",0,0
2013,136,2013,"C",0,0
2013,137,2025,"D",365,20.6
2013,138,2013,"C",0,0
2013,139,2013,"D",0,0
2013,140,2013,"D",0,0
2013,141,2013,"D",0,0
2013,142,2013,"RW",0,0
2013,143,2013,"D",0,0
2013,144,2013,"D",0,0
2013,145,2013,"D",0,0
2013,146,2013,"G",0,0
2013,147,2013,"RW",0,0
2013,148,2025,"C",209,5
2013,149,2013,"LW",0,0
2013,150,2013,"D",0,0
2013,151,2013,"D",0,0
2013,152,2025,"D",300,5.9
2013,153,2013,"D",0,0
2013,154,2013,"LW",0,0
2013,155,2013,"C",0,0
2013,156,2013,"D",0,0
2013,157,2013,"RW",0,0
2013,158,2013,"D",0,0
2013,159,2021,"C",2,0
2013,160,2013,"RW",0,0
2013,161,2013,"RW",0,0
2013,162,2013,"G",0,0
2013,163,2013,"G",0,0
2013,164,2013,"D",0,0
2013,165,2013,"RW",0,0
2013,166,2020,"C",106,1.6
2013,167,2013,"C",0,0
2013,168,2013,"C",0,0
2013,169,2013,"D",0,0
2013,170,2015,"G",2,0.6
2013,171,2013,"LW",0,0
2013,172,2020,"G",4,0.5
2013,173,2013,"D",0,0
2013,174,2021,"C",2,0
2013,175,2013,"D",0,0
2013,176,2013,"C",0,0
2013,177,2013,"C",0,0
2013,178,2013,"D",0,0
2013,179,2013,"C",0,0
2013,180,2024,"LW",85,0
2013,181,2013,"C",0,0
2013,182,2013,"D",0,0
2013,183,2013,"D",0,0
2013,184,2013,"C",0,0
2013,185,2013,"RW",0,0
2013,186,2017,"RW",24,0.2
2013,187,2013,"D",0,0
2013,188,2013,"C/RW",0,0
2013,189,2013,"C",0,0
2013,190,2013,"D",0,0
2013,191,2024,"LW",357,16.4
2013,192,2013,"D",0,0
2013,193,2013,"C",0,0
2013,194,2013,"D",0,0
2013,195,2013,"C/RW",0,0
2013,196,2025,"D",201,2.9
2013,197,2013,"D",0,0
2013,198,2020,"D",37,0.1
2013,199,2013,"RW",0,0
2013,200,2013,"G",0,0
2013,201,2013,"C",0,0
2013,202,2023,"LW",259,10.2
2013,203,2013,"G",0,0
2013,204,2022,"D",12,0.8
2013,205,2013,"D",0,0
2013,206,2025,"D",550,47.4
2013,207,2013,"LW",0,0
2013,208,2013,"G",0,0
2013,209,2013,"C",0,0
2013,210,2013,"LW",0,0
2013,211,2013,"D",0,0
2014,1,2025,"D",732,70.3
2014,2,2025,"C",775,67.5
2014,3,2025,"C",790,112.2
2014,4,2025,"C",691,31
2014,5,2022,"LW",112,0.7
2014,6,2021,"RW",317,8.5
2014,7,2025,"D",307,8
2014,8,2025,"C/RW",685,67
2014,9,2025,"LW",674,60.7
2014,10,2023,"LW",481,16.1
2014,11,2025,"LW",651,51.6
2014,12,2022,"LW",262,6.8
2014,13,2025,"L/RW",406,25.8
2014,14,2019,"D",87,2.3
2014,15,2025,"C",734,56.6
2014,16,2025,"LW",313,12.4
2014,17,2025,"D",579,34.4
2014,18,2025,"RW",536,40.9
2014,19,2025,"D",406,32.6
2014,20,2025,"C",588,38.8
2014,21,2025,"C",442,19
2014,22,2025,"RW",527,17.3
2014,23,2014,"C",0,0
2014,24,2025,"C",668,42.3
2014,25,2025,"RW",756,107.2
2014,26,2019,"RW",37,0.5
2014,27,2020,"RW",125,3.3
2014,28,2019,"C/RW",53,1.7
2014,29,2025,"LW",630,43.7
2014,30,2020,"C",42,0
2014,31,2024,"LW",307,5.3
2014,32,2021,"C",98,1.8
2014,33,2025,"C/LW",585,28.6
2014,34,2014,"G",0,0
2014,35,2014,"D",0,0
2014,36,2025,"G",242,45.1
2014,37,2025,"G",179,28.9
2014,38,2025,"D",522,32.4
2014,39,2025,"G",188,27.8
2014,40,2025,"D",197,3
2014,41,2020,"D",3,0.1
2014,42,2020,"LW",66,0.3
2014,43,2022,"C",27,0
2014,44,2014,"C",0,0
2014,45,2014,"LW",0,0
2014,46,2014,"D",0,0
2014,47,2014,"D",0,0
2014,48,2025,"RW",304,5.8
2014,49,2014,"RW",0,0
2014,50,2023,"D",16,0.9
2014,51,2014,"D",0,0
2014,52,2020,"C",3,0.2
2014,53,2014,"RW",0,0
2014,54,2014,"RW",0,0
2014,55,2025,"D",601,49.6
2014,56,2025,"C",483,21.9
2014,57,2014,"D",0,0
2014,58,2025,"LW",534,20.4
2014,59,2025,"G",2,0
2014,60,2014,"D",0,0
2014,61,2025,"G",80,9.4
2014,62,2025,"LW",30,0.7
2014,63,2019,"C",9,0
2014,64,2014,"D",0,0
2014,65,2022,"RW",159,0
2014,66,2017,"D",79,2.5
2014,67,2025,"LW",513,20.2
2014,68,2018,"D",12,0.2
2014,69,2014,"D",0,0
2014,70,2014,"D",0,0
2014,71,2014,"RW",0,0
2014,72,2014,"RW",0,0
2014,73,2018,"D",21,0
2014,74,2014,"D",0,0
2014,75,2014,"D",0,0
2014,76,2025,"G",244,40.1
2014,77,2014,"D",0,0
2014,78,2025,"G",253,53.1
2014,79,2025,"C",657,74.2
2014,80,2024,"D",16,1.5
2014,81,2014,"LW",0,0
2014,82,2025,"D",267,16.9
2014,83,2014,"RW",0,0
2014,84,2014,"D",0,0
2014,85,2014,"C/RW",0,0
2014,86,2025,"D",93,2.8
2014,87,2014,"RW",0,0
2014,88,2014,"C/LW",0,0
2014,89,2025,"LW",229,3.8
2014,90,2025,"C",441,11.9
2014,91,2025,"D",107,2.2
2014,92,2014,"RW",0,0
2014,93,2014,"RW",0,0
2014,94,2025,"G",145,22.3
2014,95,2014,"G",0,0
2014,96,2014,"D",0,0
2014,97,2021,"C",187,3.7
2014,98,2024,"LW",85,0
2014,99,2022,"C",7,0
2014,100,2014,"C/LW",0,0
2014,101,2019,"D",11,0
2014,102,2014,"D",0,0
2014,103,2014,"RW",0,0
2014,104,2014,"D",0,0
2014,105,2014,"D",0,0
2014,106,2020,"C",114,0
2014,107,2014,"LW",0,0
2014,108,2025,"D",473,55.2
2014,109,2025,"G",140,20.8
2014,110,2022,"RW",22,0
2014,111,2014,"G",0,0
2014,112,2025,"LW",613,44.7
2014,113,2025,"C/LW",349,4.5
2014,114,2014,"LW",0,0
2014,115,2014,"G",0,0
2014,116,2025,"C/LW",566,22.2
2014,117,2025,"LW",344,22.2
2014,118,2025,"G",274,57.7
2014,119,2021,"D",5,0.1
2014,120,2014,"D",0,0
2014,121,2024,"C",68,0
2014,122,2014,"LW",0,0
2014,123,2014,"D",0,0
2014,124,2014,"RW",0,0
2014,125,2014,"D",0,0
2014,126,2025,"D",477,42.2
2014,127,2025,"C",53,0.1
2014,128,2025,"C",241,6.1
2014,129,2023,"LW",5,0
2014,130,2014,"C/LW",0,0
2014,131,2014,"D",0,0
2014,132,2014,"D",0,0
2014,133,2023,"D",82,1
2014,134,2018,"C/LW",3,0
2014,135,2014,"D",0,0
2014,136,2014,"G",0,0
2014,137,2014,"RW",0,0
2014,138,2024,"LW",337,7.8
2014,139,2014,"D",0,0
2014,140,2021,"D",1,0
2014,141,2014,"D",0,0
2014,142,2014,"D",0,0
2014,143,2014,"LW",0,0
2014,144,2020,"D",66,1
2014,145,2022,"C",31,0.5
2014,146,2023,"LW",225,3.8
2014,147,2014,"C",0,0
2014,148,2014,"D",0,0
2014,149,2024,"C",56,0
2014,150,2014,"G",0,0
2014,151,2014,"C",0,0
2014,152,2014,"C",0,0
2014,153,2014,"C",0,0
2014,154,2014,"D",0,0
2014,155,2014,"C",0,0
2014,156,2014,"C",0,0
2014,157,2014,"C",0,0
2014,158,2014,"LW",0,0
2014,159,2014,"RW",0,0
2014,160,2014,"D",0,0
2014,161,2022,"LW",1,0
2014,162,2014,"D",0,0
2014,163,2014,"D",0,0
2014,164,2014,"C",0,0
2014,165,2014,"LW",0,0
2014,166,2014,"LW",0,0
2014,167,2014,"C",0,0
2014,168,2014,"C",0,0
2014,169,2014,"C",0,0
2014,170,2014,"LW",0,0
2014,171,2025,"RW",512,17.8
2014,172,2014,"RW",0,0
2014,173,2014,"RW",0,0
2014,174,2014,"G",0,0
2014,175,2014,"D",0,0
2014,176,2024,"LW",257,4.8
2014,177,2014,"G",0,0
2014,178,2022,"C",58,1
2014,179,2014,"G",0,0
2014,180,2014,"LW",0,0
2014,181,2025,"RW",370,20.8
2014,182,2014,"G",0,0
2014,183,2014,"G",0,0
2014,184,2014,"RW",0,0
2014,185,2014,"C",0,0
2014,186,2014,"D",0,0
2014,187,2014,"D",0,0
2014,188,2025,"LW",380,11.8
2014,189,2014,"D",0,0
2014,190,2014,"LW",0,0
2014,191,2014,"LW",0,0
2014,192,2014,"C/LW",0,0
2014,193,2014,"LW",0,0
2014,194,2014,"RW",0,0
2014,195,2014,"D",0,0
2014,196,2014,"C",0,0
2014,197,2014,"D",0,0
2014,198,2014,"D",0,0
2014,199,2014,"C",0,0
2014,200,2014,"C",0,0
2014,201,2014,"C",0,0
2014,202,2014,"RW",0,0
2014,203,2014,"D",0,0
2014,204,2014,"C/LW",0,0
2014,205,2023,"RW",258,13
2014,206,2014,"D",0,0
2014,207,2025,"C/RW",350,7.9
2014,208,2014,"RW",0,0
2014,209,2014,"RW",0,0
2014,210,2025,"D",306,17.4
2015,1,2025,"C",712,125.5
2015,2,2025,"C",616,66.9
2015,3,2025,"C",518,36.6
2015,4,2025,"C",657,77.2
2015,5,2025,"D",758,54.8
2015,6,2025,"C",628,29.1
2015,7,2025,"D",696,47.7
2015,8,2025,"D",567,61.8
2015,9,2025,"RW",621,46.2
2015,10,2025,"RW",652,79.8
2015,11,2025,"LW",585,17.2
2015,12,2024,"RW",298,10.2
2015,13,2023,"D",76,2.9
2015,14,2025,"LW",547,34.9
2015,15,2022,"RW",16,0.1
2015,16,2025,"C",530,44.2
2015,17,2025,"LW",613,65.2
2015,18,2025,"D",512,45.2
2015,19,2023,"LW",172,2.9
2015,20,2025,"C",544,29.8
2015,21,2025,"C",323,6.2
2015,22,2025,"G",200,28.9
2015,23,2025,"RW",554,46
2015,24,2025,"C",646,47.8
2015,25,2025,"C",526,22.2
2015,26,2025,"D",157,3.3
2015,27,2023,"D",172,4.2
2015,28,2025,"LW",631,24.8
2015,29,2023,"D",81,2.6
2015,30,2022,"RW",41,0.9
2015,31,2015,"D",0,0
2015,32,2025,"RW",523,7.3
2015,33,2025,"C",123,0
2015,34,2025,"D",348,11.6
2015,35,2025,"RW",677,75.7
2015,36,2015,"RW",0,0
2015,37,2025,"D",637,36.1
2015,38,2015,"LW",0,0
2015,39,2025,"LW",248,3.3
2015,40,2022,"D",57,1.2
2015,41,2015,"LW",0,0
2015,42,2025,"G",252,43.1
2015,43,2025,"D",441,25.6
2015,44,2015,"D",0,0
2015,45,2019,"C",29,0.7
2015,46,2025,"RW",374,17.5
2015,47,2025,"C",261,0
2015,48,2021,"C",57,0.2
2015,49,2025,"LW",468,45.2
2015,50,2025,"LW",435,11.3
2015,51,2022,"D",65,2.5
2015,52,2025,"D",316,10.8
2015,53,2025,"D",536,36.7
2015,54,2015,"LW",0,0
2015,55,2025,"C",375,7.3
2015,56,2025,"D",542,48.2
2015,57,2025,"D",367,15.3
2015,58,2025,"C",288,5
2015,59,2015,"C",0,0
2015,60,2025,"D",220,11.8
2015,61,2015,"RW",0,0
2015,62,2015,"RW",0,0
2015,63,2025,"D",74,1.5
2015,64,2015,"LW",0,0
2015,65,2015,"D",0,0
2015,66,2025,"D",30,0.2
2015,67,2022,"C",5,0
2015,68,2015,"LW",0,0
2015,69,2025,"RW",357,6.3
2015,70,2024,"G",30,2.6
2015,71,2020,"C",22,0
2015,72,2025,"C",511,30
2015,73,2015,"D",0,0
2015,74,2015,"C",0,0
2015,75,2025,"G",105,13.7
2015,76,2025,"G",186,31
2015,77,2025,"G",206,31.9
2015,78,2015,"LW",0,0
2015,79,2015,"D",0,0
2015,80,2015,"C",0,0
2015,81,2015,"LW",0,0
2015,82,2015,"D",0,0
2015,83,2015,"RW",0,0
2015,84,2015,"RW",0,0
2015,85,2025,"C",203,11.5
2015,86,2015,"G",0,0
2015,87,2022,"C",13,0.1
2015,88,2015,"D",0,0
2015,89,2020,"C",9,0.5
2015,90,2015,"G",0,0
2015,91,2025,"D",111,1.9
2015,92,2025,"D",298,11.8
2015,93,2015,"G",0,0
2015,94,2015,"C",0,0
2015,95,2015,"D",0,0
2015,96,2025,"C",369,14.9
2015,97,2023,"D",84,0.7
2015,98,2015,"LW",0,0
2015,99,2023,"LW",178,3.3
2015,100,2025,"C",39,1.1
2015,101,2018,"D",10,0.7
2015,102,2023,"C",257,6.5
2015,103,2015,"D",0,0
2015,104,2020,"C",35,0
2015,105,2015,"LW",0,0
2015,106,2015,"LW",0,0
2015,107,2023,"D",86,3.9
2015,108,2015,"RW",0,0
2015,109,2015,"LW",0,0
2015,110,2015,"G",0,0
2015,111,2025,"G",1,0.1
2015,112,2025,"D",108,3.5
2015,113,2015,"C",0,0
2015,114,2015,"C",0,0
2015,115,2025,"D",296,17.5
2015,116,2024,"C",13,0
2015,117,2025,"D",248,8.8
2015,118,2015,"RW",0,0
2015,119,2015,"RW",0,0
2015,120,2025,"RW",420,11.7
2015,121,2025,"D",70,1.3
2015,122,2015,"D",0,0
2015,123,2025,"RW",485,29.6
2015,124,2024,"D",275,12
2015,125,2021,"LW",45,0.6
2015,126,2015,"LW",0,0
2015,127,2025,"D",328,13.6
2015,128,2021,"RW",7,0.1
2015,129,2015,"D",0,0
2015,130,2015,"D",0,0
2015,131,2015,"C",0,0
2015,132,2015,"LW",0,0
2015,133,2015,"D",0,0
2015,134,2015,"RW",0,0
2015,135,2025,"LW",319,47.6
2015,136,2015,"LW",0,0
2015,137,2022,"C",256,4.7
2015,138,2015,"RW",0,0
2015,139,2022,"D",94,0.8
2015,140,2022,"C",3,0
2015,141,2015,"D",0,0
2015,142,2023,"LW",170,4.7
2015,143,2015,"D",0,0
2015,144,2015,"D",0,0
2015,145,2025,"G",198,31.6
2015,146,2015,"G",0,0
2015,147,2015,"D",0,0
2015,148,2025,"C RW",427,26.5
2015,149,2025,"C",301,8.1
2015,150,2015,"D",0,0
2015,151,2015,"RW",0,0
2015,152,2015,"C",0,0
2015,153,2015,"G",0,0
2015,154,2025,"D",363,22.4
2015,155,2015,"D",0,0
2015,156,2015,"D",0,0
2015,157,2024,"LW",66,0.4
2015,158,2022,"C",7,0
2015,159,2025,"D",435,27.6
2015,160,2015,"D",0,0
2015,161,2015,"D",0,0
2015,162,2015,"RW",0,0
2015,163,2015,"G",0,0
2015,164,2015,"RW",0,0
2015,165,2021,"C",2,0
2015,166,2025,"LW",498,25.7
2015,167,2015,"LW",0,0
2015,168,2025,"C",400,11.4
2015,169,2015,"C",0,0
2015,170,2015,"D",0,0
2015,171,2015,"D",0,0
2015,172,2015,"D",0,0
2015,173,2015,"D",0,0
2015,174,2015,"RW",0,0
2015,175,2015,"C",0,0
2015,176,2015,"LW",0,0
2015,177,2015,"D",0,0
2015,178,2015,"D",0,0
2015,179,2015,"G",0,0
2015,180,2025,"LW",31,0.1
2015,181,2015,"D",0,0
2015,182,2015,"D",0,0
2015,183,2023,"G",24,2.6
2015,184,2022,"G",1,0
2015,185,2015,"RW",0,0
2015,186,2025,"C; LW",310,2.9
2015,187,2015,"D",0,0
2015,188,2025,"G",29,2.3
2015,189,2022,"D",275,15
2015,190,2015,"C",0,0
2015,191,2015,"C",0,0
2015,192,2015,"C",0,0
2015,193,2015,"G",0,0
2015,194,2025,"D",438,30.8
2015,195,2015,"C",0,0
2015,196,2015,"D",0,0
2015,197,2015,"C",0,0
2015,198,2022,"D",67,2.3
2015,199,2025,"G",126,22.1
2015,200,2015,"LW",0,0
2015,201,2015,"D",0,0
2015,202,2015,"D",0,0
2015,203,2015,"C",0,0
2015,204,2015,"D",0,0
2015,205,2015,"G",0,0
2015,206,2015,"G",0,0
2015,207,2015,"LW",0,0
2015,208,2015,"G",0,0
2015,209,2015,"D",0,0
2015,210,2015,"D",0,0
2015,211,2015,"RW",0,0
2016,1,2025,"C",629,96.1
2016,2,2025,"RW",532,46.8
2016,3,2025,"LW",598,41.5
2016,4,2025,"RW",387,10.1
2016,5,2022,"D",41,0.8
2016,6,2025,"LW",642,72.8
2016,7,2025,"C",601,49.9
2016,8,2025,"LW",126,4.2
2016,9,2025,"D",552,47.8
2016,10,2025,"C",495,9.4
2016,11,2023,"C",99,1.1
2016,12,2024,"C",287,4.3
2016,13,2025,"D",261,10.1
2016,14,2025,"D",504,57.5
2016,15,2025,"C",434,7.9
2016,16,2025,"D",541,44.6
2016,17,2025,"D",377,19.7
2016,18,2025,"D",202,8.7
2016,19,2025,"LW",114,2.6
2016,20,2025,"D",156,4.3
2016,21,2025,"RW",181,2.2
2016,22,2020,"C",4,0
2016,23,2023,"C",111,0.8
2016,24,2025,"LW",284,1.6
2016,25,2025,"LW",24,0
2016,26,2025,"C",448,35.4
2016,27,2025,"C",431,9.8
2016,28,2024,"D",9,0.5
2016,29,2025,"C",338,9.8
2016,30,2025,"C",418,8.4
2016,31,2020,"RW",1,0.2
2016,32,2023,"LW",38,0
2016,33,2025,"C",189,2.5
2016,34,2025,"D",309,7.7
2016,35,2025,"C",416,34.8
2016,36,2016,"C",0,0
2016,37,2023,"D",110,2.2
2016,38,2016,"LW",0,0
2016,39,2025,"RW",614,55.7
2016,40,2016,"LW",0,0
2016,41,2025,"RW",276,4.2
2016,42,2022,"C",61,1.3
2016,43,2022,"C/LW",119,1.9
2016,44,2024,"LW",176,1.3
2016,45,2016,"D",0,0
2016,46,2025,"RW",168,0
2016,47,2025,"D",548,33.4
2016,48,2024,"G",227,36.6
2016,49,2025,"D",405,25.5
2016,50,2016,"W",0,0
2016,51,2024,"D",94,1.9
2016,52,2023,"RW",75,1.8
2016,53,2025,"D",451,34.5
2016,54,2016,"G",0,0
2016,55,2025,"G",169,34
2016,56,2024,"C",325,10.4
2016,57,2025,"RW",292,5.5
2016,58,2025,"RW",305,5.6
2016,59,2016,"G",0,0
2016,60,2023,"C",233,0.3
2016,61,2022,"RW",6,0.1
2016,62,2025,"G",78,15.8
2016,63,2023,"D",43,0.2
2016,64,2024,"RW",54,0
2016,65,2021,"RW",5,0
2016,66,2025,"D",431,59.4
2016,67,2016,"LW",0,0
2016,68,2025,"D",38,0.2
2016,69,2016,"RW",0,0
2016,70,2023,"C",4,0.1
2016,71,2016,"D",0,0
2016,72,2016,"D",0,0
2016,73,2025,"RW",169,2.6
2016,74,2016,"C",0,0
2016,75,2022,"G",2,0
2016,76,2024,"C",132,3.2
2016,77,2016,"D",0,0
2016,78,2023,"D",4,0
2016,79,2016,"D",0,0
2016,80,2024,"C",8,0
2016,81,2022,"D",2,0
2016,82,2021,"LW",22,0
2016,83,2016,"G",0,0
2016,84,2016,"D",0,0
2016,85,2025,"D",255,9.6
2016,86,2023,"D",63,0.2
2016,87,2022,"C",3,0.2
2016,88,2025,"G",102,17.2
2016,89,2016,"D",0,0
2016,90,2023,"C",8,0.1
2016,91,2016,"D",0,0
2016,92,2022,"C",43,1.3
2016,93,2016,"LW",0,0
2016,94,2016,"C",0,0
2016,95,2016,"LW",0,0
2016,96,2016,"C",0,0
2016,97,2016,"D",0,0
2016,98,2021,"D",4,0.2
2016,99,2025,"LW",26,0.1
2016,100,2024,"D",248,10.2
2016,101,2025,"D",44,0.6
2016,102,2023,"LW",56,0.2
2016,103,2016,"RW",0,0
2016,104,2016,"LW",0,0
2016,105,2016,"G",0,0
2016,106,2025,"RW",293,2.9
2016,107,2016,"D",0,0
2016,108,2024,"D",6,0
2016,109,2022,"C",54,0
2016,110,2025,"D",73,2.6
2016,111,2025,"C",293,1.9
2016,112,2025,"D",94,2.7
2016,113,2016,"C",0,0
2016,114,2025,"D",163,3.5
2016,115,2016,"C",0,0
2016,116,2024,"C/LW",41,0
2016,117,2016,"LW",0,0
2016,118,2025,"C",331,14.7
2016,119,2016,"C",0,0
2016,120,2023,"LW",28,0
2016,121,2016,"D",0,0
2016,122,2016,"RW",0,0
2016,123,2023,"G",1,0.1
2016,124,2016,"D",0,0
2016,125,2016,"C",0,0
2016,126,2016,"C",0,0
2016,127,2016,"C",0,0
2016,128,2016,"G",0,0
2016,129,2016,"D",0,0
2016,130,2016,"D",0,0
2016,131,2020,"G",2,0.4
2016,132,2016,"D",0,0
2016,133,2024,"D",77,1.7
2016,134,2016,"G",0,0
2016,135,2025,"LW",20,0
2016,136,2016,"D",0,0
2016,137,2016,"D",0,0
2016,138,2016,"C",0,0
2016,139,2022,"D",5,0.3
2016,140,2016,"D",0,0
2016,141,2022,"LW",16,0
2016,142,2025,"C",213,4.3
2016,143,2016,"W",0,0
2016,144,2016,"C",0,0
2016,145,2025,"LW",181,0.4
2016,146,2021,"RW",36,0
2016,147,2024,"LW",99,1.8
2016,148,2016,"C",0,0
2016,149,2016,"LW",0,0
2016,150,2016,"C",0,0
2016,151,2016,"D",0,0
2016,152,2016,"D",0,0
2016,153,2016,"C",0,0
2016,154,2016,"LW",0,0
2016,155,2016,"G",0,0
2016,156,2016,"RW",0,0
2016,157,2016,"G",0,0
2016,158,2016,"D",0,0
2016,159,2025,"LW",375,31
2016,160,2025,"C",200,2.1
2016,161,2025,"D",1,0
2016,162,2025,"W",552,44.3
2016,163,2016,"RW",0,0
2016,164,2016,"D",0,0
2016,165,2024,"C",60,0.1
2016,166,2024,"C",34,0
2016,167,2016,"G",0,0
2016,168,2016,"G",0,0
2016,169,2025,"C",46,0
2016,170,2016,"LW",0,0
2016,171,2016,"C",0,0
2016,172,2016,"C",0,0
2016,173,2018,"D",4,0.2
2016,174,2016,"G",0,0
2016,175,2022,"C/RW",73,1.5
2016,176,2016,"D",0,0
2016,177,2022,"D",4,0.1
2016,178,2016,"D",0,0
2016,179,2016,"D",0,0
2016,180,2016,"D",0,0
2016,181,2016,"D",0,0
2016,182,2016,"LW",0,0
2016,183,2025,"D",165,4.4
2016,184,2025,"C",22,0
2016,185,2020,"C",3,0
2016,186,2016,"D",0,0
2016,187,2016,"D",0,0
2016,188,2016,"D",0,0
2016,189,2016,"D",0,0
2016,190,2016,"C",0,0
2016,191,2016,"LW",0,0
2016,192,2023,"D",23,0.5
2016,193,2016,"LW",0,0
2016,194,2016,"C",0,0
2016,195,2016,"D",0,0
2016,196,2016,"RW",0,0
2016,197,2016,"LW",0,0
2016,198,2016,"D",0,0
2016,199,2016,"D",0,0
2016,200,2016,"D",0,0
2016,201,2016,"RW",0,0
2016,202,2016,"D",0,0
2016,203,2016,"D",0,0
2016,204,2016,"D",0,0
2016,205,2016,"C",0,0
2016,206,2016,"C",0,0
2016,207,2016,"D",0,0
2016,208,2016,"C",0,0
2016,209,2016,"C/LW",0,0
2016,210,2021,"W",8,0
2016,211,2016,"LW",0,0
2017,1,2025,"C",527,44.7
2017,2,2022,"C",222,4.1
2017,3,2025,"D",475,48.5
2017,4,2025,"D",395,69.2
2017,5,2025,"C",471,49.8
2017,6,2025,"C",252,6.9
2017,7,2023,"C",110,0
2017,8,2025,"C",438,17.6
2017,9,2025,"C",390,9.4
2017,10,2025,"RW",347,17.1
2017,11,2025,"C",270,19.8
2017,12,2025,"C",441,33.5
2017,13,2025,"C",455,34.1
2017,14,2024,"D",145,6
2017,15,2025,"D",294,12.3
2017,16,2025,"D",271,11.3
2017,17,2025,"D",264,13.9
2017,18,2025,"D",187,5.9
2017,19,2025,"C",239,17.2
2017,20,2025,"C",466,37.1
2017,21,2025,"C",393,14.4
2017,22,2025,"RW",315,11.9
2017,23,2025,"D",194,5.8
2017,24,2022,"W",70,0
2017,25,2025,"C",283,6.3
2017,26,2025,"G",251,45.6
2017,27,2025,"C",310,11
2017,28,2025,"C",13,0
2017,29,2025,"D",407,16.8
2017,30,2025,"RW",345,14.5
2017,31,2025,"C; LW",190,3.9
2017,32,2025,"D",159,8.5
2017,33,2024,"RW",31,0.2
2017,34,2025,"D",364,16.8
2017,35,2022,"LW",10,0.3
2017,36,2025,"C",314,7.1
2017,37,2017,"C",0,0
2017,38,2024,"D",174,5.2
2017,39,2025,"LW",374,47.1
2017,40,2023,"C",25,0
2017,41,2025,"C",134,1
2017,42,2025,"C",374,8.5
2017,43,2025,"D",216,14.1
2017,44,2017,"D",0,0
2017,45,2025,"C",232,6.8
2017,46,2023,"D",32,1.4
2017,47,2022,"LW",109,3.5
2017,48,2021,"RW",46,1.2
2017,49,2025,"D",408,12.9
2017,50,2024,"LW",211,6.7
2017,51,2017,"D",0,0
2017,52,2017,"D",0,0
2017,53,2024,"C",107,0
2017,54,2025,"G",155,23.7
2017,55,2025,"LW",160,0.1
2017,56,2017,"D",0,0
2017,57,2025,"D",110,2.8
2017,58,2017,"C",0,0
2017,59,2017,"D",0,0
2017,60,2017,"C",0,0
2017,61,2017,"LW",0,0
2017,62,2024,"C",77,0
2017,63,2025,"W",247,9.6
2017,64,2022,"G",3,0
2017,65,2025,"RW",76,0
2017,66,2017,"D",0,0
2017,67,2025,"C",333,16.1
2017,68,2017,"D",0,0
2017,69,2024,"RW",193,0
2017,70,2017,"RW",0,0
2017,71,2017,"D",0,0
2017,72,2025,"G",3,0.1
2017,73,2017,"RW",0,0
2017,74,2025,"D",224,11.3
2017,75,2017,"C",0,0
2017,76,2017,"C",0,0
2017,77,2017,"D",0,0
2017,78,2025,"G",174,29.2
2017,79,2017,"RW",0,0
2017,80,2017,"G",0,0
2017,81,2022,"D",1,0.1
2017,82,2025,"D",2,0
2017,83,2017,"C",0,0
2017,84,2023,"D",3,0
2017,85,2017,"RW",0,0
2017,86,2025,"G",65,10.5
2017,87,2025,"D",77,0.9
2017,88,2017,"G",0,0
2017,89,2017,"D",0,0
2017,90,2017,"C",0,0
2017,91,2017,"C",0,0
2017,92,2021,"D",2,0.3
2017,93,2017,"D",0,0
2017,94,2017,"RW",0,0
