"year","overall","to","pos","ps","gp","adj_ps","reg"
2017,201,2017,"F",0,0,0,FALSE
2017,202,2017,"F",0,0,0,FALSE
2017,203,2017,"D",0,0,0,FALSE
2017,204,2017,"D",0,0,0,FALSE
2017,205,2017,"D",0,0,0,FALSE
2017,206,2017,"D",0,0,0,FALSE
2017,207,2017,"F",0,0,0,FALSE
2017,208,2024,"D",0,1,0,FALSE
2017,209,2023,"F",0,1,0,FALSE
2017,210,2017,"D",0,0,0,FALSE
2017,211,2017,"D",0,0,0,FALSE
2017,212,2021,"F",0,4,0,FALSE
2017,213,2017,"F",0,0,0,FALSE
2017,214,2017,"D",0,0,0,FALSE
2017,215,2017,"D",0,0,0,FALSE
2017,216,2017,"D",0,0,0,FALSE
2017,217,2017,"D",0,0,0,FALSE
2018,6,2024,"F",4.1,262,4.1,TRUE
2018,9,2023,"F",0.4,64,0.4,FALSE
2018,16,2023,"F",0.6,56,0.6,FALSE
2018,19,2018,"F",0,0,0,FALSE
2018,21,2022,"D",0.9,39,0.9,FALSE
2018,24,2018,"D",0,0,0,FALSE
2018,25,2018,"F",0,0,0,FALSE
2018,27,2022,"D",1.2,22,1.2,FALSE
2018,34,2018,"F",0,0,0,FALSE
2018,35,2024,"F",1.6,111,1.6,FALSE
2018,36,2018,"D",0,0,0,FALSE
2018,37,2018,"D",0,0,0,FALSE
2018,39,2018,"G",0,0,0,FALSE
2018,41,2018,"D",0,0,0,FALSE
2018,43,2024,"F",0.1,1,0.1,FALSE
2018,44,2018,"F",0,0,0,FALSE
2018,47,2018,"F",0,0,0,FALSE
2018,48,2018,"D",0,0,0,FALSE
2018,53,2024,"D",4.2,152,4.2,FALSE
2018,54,2024,"F",0,65,0,FALSE
2018,56,2018,"F",0,0,0,FALSE
2018,57,2018,"D",0,0,0,FALSE
2018,58,2023,"F",0,3,0,FALSE
2018,59,2023,"F",0,11,0,FALSE
2018,61,2018,"F",0,0,0,FALSE
2018,66,2022,"F",0,1,0,FALSE
2018,67,2023,"D",0.3,22,0.3,FALSE
2018,68,2018,"F",0,0,0,FALSE
2018,69,2018,"F",0,0,0,FALSE
2018,70,2018,"D",0,0,0,FALSE
2018,74,2018,"F",0,0,0,FALSE
2018,76,2023,"F",0,1,0,FALSE
2018,78,2023,"F",0,16,0,FALSE
2018,79,2018,"F",0,0,0,FALSE
2018,80,2018,"F",0,0,0,FALSE
2018,81,2018,"D",0,0,0,FALSE
2018,82,2018,"F",0,0,0,FALSE
2018,83,2018,"F",0,0,0,FALSE
2018,84,2018,"G",0,0,0,FALSE
2018,86,2018,"F",0,0,0,FALSE
2018,88,2022,"D",0,2,0,FALSE
2018,89,2018,"F",0,0,0,FALSE
2018,90,2018,"D",0,0,0,FALSE
2018,91,2023,"F",0.2,14,0.2,FALSE
2018,93,2018,"F",0,0,0,FALSE
2018,94,2018,"F",0,0,0,FALSE
2018,95,2024,"F",0,16,0,FALSE
2018,96,2018,"F",0,0,0,FALSE
2018,97,2018,"F",0,0,0,FALSE
2018,98,2018,"F",0,0,0,FALSE
2018,99,2018,"D",0,0,0,FALSE
2018,100,2018,"F",0,0,0,FALSE
2018,101,2018,"D",0,0,0,FALSE
2018,102,2022,"F",0.3,50,0.3,FALSE
2018,103,2018,"F",0,0,0,FALSE
2018,104,2018,"F",0,0,0,FALSE
2018,106,2018,"F",0,0,0,FALSE
2018,108,2018,"F",0,0,0,FALSE
2018,109,2018,"F",0,0,0,FALSE
2018,110,2018,"D",0,0,0,FALSE
2018,111,2018,"F",0,0,0,FALSE
2018,113,2018,"F",0,0,0,FALSE
2018,114,2024,"G",2,24,2,FALSE
2018,116,2018,"F",0,0,0,FALSE
2018,117,2018,"D",0,0,0,FALSE
2018,118,2023,"D",0.5,6,0.5,FALSE
2018,119,2018,"F",0,0,0,FALSE
2018,121,2018,"D",0,0,0,FALSE
2018,122,2018,"F",0,0,0,FALSE
2018,123,2018,"F",0,0,0,FALSE
2018,124,2018,"G",0,0,0,FALSE
2018,125,2018,"D",0,0,0,FALSE
2018,127,2018,"D",0,0,0,FALSE
2018,128,2018,"F",0,0,0,FALSE
2018,129,2018,"F",0,0,0,FALSE
2018,130,2018,"D",0,0,0,FALSE
2018,132,2018,"F",0,0,0,FALSE
2018,133,2018,"F",0,0,0,FALSE
2018,134,2018,"F",0,0,0,FALSE
2018,135,2018,"F",0,0,0,FALSE
2018,137,2022,"F",0.2,7,0.2,FALSE
2018,138,2024,"F",0,6,0,FALSE
2018,139,2018,"F",0,0,0,FALSE
2018,140,2018,"F",0,0,0,FALSE
2018,144,2018,"G",0,0,0,FALSE
2018,145,2018,"D",0,0,0,FALSE
2018,146,2018,"D",0,0,0,FALSE
2018,147,2018,"G",0,0,0,FALSE
2018,148,2018,"D",0,0,0,FALSE
2018,149,2023,"D",0,2,0,FALSE
2018,151,2018,"D",0,0,0,FALSE
2018,152,2024,"G",0.3,9,0.3,FALSE
2018,153,2018,"D",0,0,0,FALSE
2018,154,2018,"D",0,0,0,FALSE
2018,155,2023,"F",0.1,1,0.1,FALSE
2018,157,2023,"G",0.8,3,0.8,FALSE
2018,158,2018,"G",0,0,0,FALSE
2018,159,2023,"D",0,59,0,FALSE
2018,160,2018,"G",0,0,0,FALSE
2018,161,2018,"D",0,0,0,FALSE
2018,162,2018,"G",0,0,0,FALSE
2018,163,2018,"D",0,0,0,FALSE
2018,165,2018,"F",0,0,0,FALSE
2018,166,2018,"D",0,0,0,FALSE
2018,167,2018,"F",0,0,0,FALSE
2018,168,2018,"D",0,0,0,FALSE
2018,169,2018,"F",0,0,0,FALSE
2018,170,2018,"F",0,0,0,FALSE
2018,172,2018,"F",0,0,0,FALSE
2018,173,2021,"G",0,1,0,FALSE
2018,174,2018,"F",0,0,0,FALSE
2018,175,2018,"G",0,0,0,FALSE
2018,176,2018,"G",0,0,0,FALSE
2018,177,2018,"F",0,0,0,FALSE
2018,178,2022,"D",0,2,0,FALSE
2018,179,2018,"F",0,0,0,FALSE
2018,180,2018,"D",0,0,0,FALSE
2018,181,2018,"D",0,0,0,FALSE
2018,182,2024,"F",0.7,70,0.7,FALSE
2018,184,2018,"G",0,0,0,FALSE
2018,185,2018,"D",0,0,0,FALSE
2018,186,2018,"F",0,0,0,FALSE
2018,187,2018,"D",0,0,0,FALSE
2018,188,2018,"F",0,0,0,FALSE
2018,189,2018,"F",0,0,0,FALSE
2018,190,2018,"F",0,0,0,FALSE
2018,191,2018,"F",0,0,0,FALSE
2018,192,2018,"G",0,0,0,FALSE
2018,193,2022,"F",0,15,0,FALSE
2018,194,2018,"F",0,0,0,FALSE
2018,195,2018,"F",0,0,0,FALSE
2018,196,2018,"D",0,0,0,FALSE
2018,197,2018,"G",0,0,0,FALSE
2018,198,2018,"F",0,0,0,FALSE
2018,199,2018,"F",0,0,0,FALSE
2018,201,2018,"D",0,0,0,FALSE
2018,202,2018,"G",0,0,0,FALSE
2018,203,2018,"F",0,0,0,FALSE
2018,204,2024,"F",0.3,26,0.3,FALSE
2018,205,2018,"F",0,0,0,FALSE
2018,206,2018,"D",0,0,0,FALSE
2018,207,2018,"D",0,0,0,FALSE
2018,208,2018,"G",0,0,0,FALSE
2018,209,2018,"G",0,0,0,FALSE
2018,210,2018,"F",0,0,0,FALSE
2018,211,2018,"F",0,0,0,FALSE
2018,212,2018,"F",0,0,0,FALSE
2018,213,2018,"G",0,0,0,FALSE
2018,214,2018,"G",0,0,0,FALSE
2018,215,2018,"F",0,0,0,FALSE
2018,216,2018,"F",0,0,0,FALSE
2018,217,2018,"F",0,0,0,FALSE
2019,11,2024,"D",1.5,53,1.5,FALSE
2019,19,2023,"D",0.1,18,0.1,FALSE
2019,29,2022,"F",0,1,0,FALSE
2019,35,2019,"D",0,0,0,FALSE
2019,42,2019,"F",0,0,0,FALSE
2019,44,2019,"F",0,0,0,FALSE
2019,45,2024,"F",0,19,0,FALSE
2019,48,2022,"D",0,1,0,FALSE
2019,50,2024,"F",0.1,21,0.1,FALSE
2019,51,2019,"D",0,0,0,FALSE
2019,54,2019,"F",0,0,0,FALSE
2019,55,2019,"F",0,0,0,FALSE
2019,58,2019,"F",0,0,0,FALSE
2019,59,2019,"G",0,0,0,FALSE
2019,61,2024,"D",1,67,1,FALSE
2019,62,2024,"F",0.3,51,0.3,FALSE
2019,64,2022,"D",0.3,6,0.3,FALSE
2019,65,2019,"F",0,0,0,FALSE
2019,66,2019,"F",0,0,0,FALSE
2019,71,2022,"G",0,1,0,FALSE
2019,72,2024,"D",1.2,29,1.2,FALSE
2019,73,2019,"F",0,0,0,FALSE
2019,75,2024,"F",0,23,0,FALSE
2019,77,2019,"D",0,0,0,FALSE
2019,78,2019,"F",0,0,0,FALSE
2019,80,2024,"F",0,3,0,FALSE
2019,82,2019,"D",0,0,0,FALSE
2019,83,2019,"D",0,0,0,FALSE
2019,84,2019,"D",0,0,0,FALSE
2019,85,2019,"G",0,0,0,FALSE
2019,86,2019,"D",0,0,0,FALSE
2019,87,2019,"G",0,0,0,FALSE
2019,88,2019,"F",0,0,0,FALSE
2019,89,2019,"F",0,0,0,FALSE
2019,92,2019,"F",0,0,0,FALSE
2019,93,2019,"G",0,0,0,FALSE
2019,94,2022,"F",0,1,0,FALSE
2019,96,2023,"F",0,11,0,FALSE
2019,97,2019,"F",0,0,0,FALSE
2019,99,2019,"D",0,0,0,FALSE
2019,102,2019,"F",0,0,0,FALSE
2019,103,2019,"D",0,0,0,FALSE
2019,104,2019,"D",0,0,0,FALSE
2019,105,2019,"F",0,0,0,FALSE
2019,106,2019,"D",0,0,0,FALSE
2019,107,2019,"F",0,0,0,FALSE
2019,108,2019,"F",0,0,0,FALSE
2019,110,2019,"F",0,0,0,FALSE
2019,111,2019,"D",0,0,0,FALSE
2019,112,2019,"D",0,0,0,FALSE
2019,113,2019,"F",0,0,0,FALSE
2019,115,2019,"F",0,0,0,FALSE
2019,116,2019,"F",0,0,0,FALSE
2019,117,2019,"D",0,0,0,FALSE
2019,118,2019,"D",0,0,0,FALSE
2019,119,2019,"D",0,0,0,FALSE
2019,121,2019,"F",0,0,0,FALSE
2019,122,2019,"F",0,0,0,FALSE
2019,123,2019,"F",0,0,0,FALSE
2019,124,2023,"F",0.2,11,0.2,FALSE
2019,126,2019,"D",0,0,0,FALSE
2019,127,2019,"G",0,0,0,FALSE
2019,128,2019,"D",0,0,0,FALSE
2019,129,2019,"F",0,0,0,FALSE
2019,130,2019,"F",0,0,0,FALSE
2019,131,2019,"F",0,0,0,FALSE
2019,132,2019,"F",0,0,0,FALSE
2019,133,2019,"F",0,0,0,FALSE
2019,134,2019,"F",0,0,0,FALSE
2019,135,2019,"G",0,0,0,FALSE
2019,136,2019,"F",0,0,0,FALSE
2019,137,2019,"F",0,0,0,FALSE
2019,138,2019,"G",0,0,0,FALSE
2019,139,2019,"F",0,0,0,FALSE
2019,140,2019,"F",0,0,0,FALSE
2019,141,2019,"F",0,0,0,FALSE
2019,142,2019,"F",0,0,0,FALSE
2019,143,2019,"F",0,0,0,FALSE
2019,144,2019,"G",0,0,0,FALSE
2019,145,2019,"F",0,0,0,FALSE
2019,146,2019,"D",0,0,0,FALSE
2019,147,2019,"F",0,0,0,FALSE
2019,148,2019,"G",0,0,0,FALSE
2019,149,2019,"F",0,0,0,FALSE
2019,150,2019,"F",0,0,0,FALSE
2019,151,2024,"F",0.1,1,0.1,FALSE
2019,152,2019,"F",0,0,0,FALSE
2019,153,2019,"D",0,0,0,FALSE
2019,154,2019,"D",0,0,0,FALSE
2019,155,2019,"F",0,0,0,FALSE
2019,157,2019,"D",0,0,0,FALSE
2019,158,2019,"F",0,0,0,FALSE
2019,160,2024,"F",0.2,17,0.2,FALSE
2019,162,2019,"F",0,0,0,FALSE
2019,163,2019,"D",0,0,0,FALSE
2019,164,2019,"F",0,0,0,FALSE
2019,165,2019,"F",0,0,0,FALSE
2019,166,2019,"D",0,0,0,FALSE
2019,167,2019,"G",0,0,0,FALSE
2019,168,2019,"F",0,0,0,FALSE
2019,169,2019,"G",0,0,0,FALSE
2019,170,2019,"F",0,0,0,FALSE
2019,171,2019,"F",0,0,0,FALSE
2019,173,2019,"D",0,0,0,FALSE
2019,174,2019,"F",0,0,0,FALSE
2019,175,2019,"F",0,0,0,FALSE
2019,176,2019,"F",0,0,0,FALSE
2019,177,2019,"D",0,0,0,FALSE
2019,178,2019,"F",0,0,0,FALSE
2019,179,2019,"F",0,0,0,FALSE
2019,180,2019,"F",0,0,0,FALSE
2019,181,2019,"F",0,0,0,FALSE
2019,182,2019,"D",0,0,0,FALSE
2019,183,2019,"F",0,0,0,FALSE
2019,184,2024,"D",0.7,21,0.7,FALSE
2019,185,2019,"F",0,0,0,FALSE
2019,186,2019,"D",0,0,0,FALSE
2019,187,2024,"D",0,8,0,FALSE
2019,189,2019,"F",0,0,0,FALSE
2019,190,2019,"F",0,0,0,FALSE
2019,191,2019,"G",0,0,0,FALSE
2019,192,2019,"F",0,0,0,FALSE
2019,193,2019,"F",0,0,0,FALSE
2019,194,2019,"D",0,0,0,FALSE
2019,195,2023,"F",0,6,0,FALSE
2019,196,2019,"F",0,0,0,FALSE
2019,197,2019,"G",0,0,0,FALSE
2019,198,2019,"F",0,0,0,FALSE
2019,199,2019,"F",0,0,0,FALSE
2019,200,2019,"D",0,0,0,FALSE
2019,204,2019,"D",0,0,0,FALSE
2019,205,2019,"F",0,0,0,FALSE
2019,206,2019,"D",0,0,0,FALSE
2019,207,2019,"F",0,0,0,FALSE
2019,208,2019,"G",0,0,0,FALSE
2019,209,2019,"F",0,0,0,FALSE
2019,211,2019,"D",0,0,0,FALSE
2019,212,2024,"F",0,4,0,FALSE
2019,213,2019,"F",0,0,0,FALSE
2019,215,2019,"F",0,0,0,FALSE
2019,216,2019,"F",0,0,0,FALSE
2019,217,2019,"F",0,0,0,FALSE
2020,15,2020,"F",0,0,0,FALSE
2020,27,2022,"F",0,1,0,FALSE
2020,32,2020,"D",0,0,0,FALSE
2020,33,2024,"F",0,7,0,FALSE
2020,39,2020,"D",0,0,0,FALSE
2020,40,2020,"F",0,0,0,FALSE
2020,41,2020,"F",0,0,0,FALSE
2020,47,2020,"F",0,0,0,FALSE
2020,48,2020,"F",0,0,0,FALSE
2020,50,2024,"D",0,1,0,FALSE
2020,51,2020,"F",0,0,0,FALSE
2020,55,2020,"F",0,0,0,FALSE
2020,56,2023,"F",0,3,0,FALSE
2020,59,2020,"F",0,0,0,FALSE
2020,61,2023,"F",0,13,0,FALSE
2020,64,2020,"D",0,0,0,FALSE
2020,66,2020,"F",0,0,0,FALSE
2020,68,2024,"D",0.2,2,0.2,FALSE
2020,69,2020,"D",0,0,0,FALSE
2020,70,2020,"D",0,0,0,FALSE
2020,72,2020,"D",0,0,0,FALSE
2020,73,2020,"D",0,0,0,FALSE
2020,74,2020,"F",0,0,0,FALSE
2020,75,2024,"F",0,13,0,FALSE
2020,77,2020,"G",0,0,0,FALSE
2020,78,2023,"D",0,2,0,FALSE
2020,80,2020,"D",0,0,0,FALSE
2020,82,2020,"D",0,0,0,FALSE
2020,85,2020,"F",0,0,0,FALSE
2020,86,2020,"F",0,0,0,FALSE
2020,88,2020,"D",0,0,0,FALSE
2020,89,2020,"F",0,0,0,FALSE
2020,90,2020,"F",0,0,0,FALSE
2020,91,2020,"F",0,0,0,FALSE
2020,92,2020,"F",0,0,0,FALSE
2020,94,2020,"F",0,0,0,FALSE
2020,95,2020,"D",0,0,0,FALSE
2020,96,2020,"G",0,0,0,FALSE
2020,97,2020,"F",0,0,0,FALSE
2020,98,2020,"F",0,0,0,FALSE
2020,99,2020,"F",0,0,0,FALSE
2020,100,2020,"F",0,0,0,FALSE
2020,102,2020,"F",0,0,0,FALSE
2020,103,2020,"G",0,0,0,FALSE
2020,104,2020,"D",0,0,0,FALSE
2020,105,2020,"D",0,0,0,FALSE
2020,106,2020,"G",0,0,0,FALSE
2020,107,2020,"G",0,0,0,FALSE
2020,108,2020,"F",0,0,0,FALSE
2020,109,2020,"F",0,0,0,FALSE
2020,110,2020,"D",0,0,0,FALSE
2020,111,2020,"D",0,0,0,FALSE
2020,112,2020,"G",0,0,0,FALSE
2020,113,2020,"F",0,0,0,FALSE
2020,115,2020,"F",0,0,0,FALSE
2020,116,2020,"D",0,0,0,FALSE
2020,117,2020,"F",0,0,0,FALSE
2020,118,2020,"F",0,0,0,FALSE
2020,119,2020,"F",0,0,0,FALSE
2020,120,2020,"D",0,0,0,FALSE
2020,121,2020,"F",0,0,0,FALSE
2020,122,2020,"D",0,0,0,FALSE
2020,123,2020,"F",0,0,0,FALSE
2020,124,2023,"F",0,6,0,FALSE
2020,125,2020,"G",0,0,0,FALSE
2020,126,2020,"F",0,0,0,FALSE
2020,127,2020,"F",0,0,0,FALSE
2020,128,2020,"F",0,0,0,FALSE
2020,129,2020,"F",0,0,0,FALSE
2020,130,2020,"F",0,0,0,FALSE
2020,131,2020,"F",0,0,0,FALSE
2020,132,2020,"D",0,0,0,FALSE
2020,133,2020,"D",0,0,0,FALSE
2020,135,2023,"F",0,4,0,FALSE
2020,137,2020,"F",0,0,0,FALSE
2020,138,2020,"F",0,0,0,FALSE
2020,139,2020,"F",0,0,0,FALSE
2020,140,2020,"D",0,0,0,FALSE
2020,142,2020,"F",0,0,0,FALSE
2020,143,2020,"F",0,0,0,FALSE
2020,144,2020,"D",0,0,0,FALSE
2020,145,2020,"D",0,0,0,FALSE
2020,146,2020,"F",0,0,0,FALSE
2020,147,2020,"F",0,0,0,FALSE
2020,148,2020,"F",0,0,0,FALSE
2020,149,2020,"F",0,0,0,FALSE
2020,151,2020,"D",0,0,0,FALSE
2020,152,2023,"F",0,1,0,FALSE
2020,153,2020,"D",0,0,0,FALSE
2020,154,2020,"F",0,0,0,FALSE
2020,155,2020,"F",0,0,0,FALSE
2020,156,2020,"D",0,0,0,FALSE
2020,157,2020,"F",0,0,0,FALSE
2020,158,2020,"F",0,0,0,FALSE
2020,159,2020,"F",0,0,0,FALSE
2020,160,2020,"F",0,0,0,FALSE
2020,161,2020,"F",0,0,0,FALSE
2020,162,2020,"F",0,0,0,FALSE
2020,163,2020,"G",0,0,0,FALSE
2020,164,2020,"D",0,0,0,FALSE
2020,166,2020,"D",0,0,0,FALSE
2020,168,2020,"F",0,0,0,FALSE
2020,169,2020,"F",0,0,0,FALSE
2020,170,2020,"F",0,0,0,FALSE
2020,171,2020,"F",0,0,0,FALSE
2020,172,2020,"F",0,0,0,FALSE
2020,173,2020,"F",0,0,0,FALSE
2020,175,2020,"F",0,0,0,FALSE
2020,176,2020,"D",0,0,0,FALSE
2020,177,2020,"D",0,0,0,FALSE
2020,178,2020,"F",0,0,0,FALSE
2020,179,2020,"G",0,0,0,FALSE
2020,180,2020,"F",0,0,0,FALSE
2020,183,2020,"D",0,0,0,FALSE
2020,184,2020,"D",0,0,0,FALSE
2020,185,2020,"G",0,0,0,FALSE
2020,186,2020,"G",0,0,0,FALSE
2020,187,2020,"F",0,0,0,FALSE
2020,189,2020,"D",0,0,0,FALSE
2020,190,2020,"F",0,0,0,FALSE
2020,191,2020,"D",0,0,0,FALSE
2020,192,2020,"F",0,0,0,FALSE
2020,193,2020,"D",0,0,0,FALSE
2020,194,2020,"D",0,0,0,FALSE
2020,195,2020,"F",0,0,0,FALSE
2020,196,2020,"F",0,0,0,FALSE
2020,197,2020,"G",0,0,0,FALSE
2020,198,2020,"F",0,0,0,FALSE
2020,199,2020,"F",0,0,0,FALSE
2020,200,2020,"F",0,0,0,FALSE
2020,201,2024,"F",0,13,0,FALSE
2020,202,2020,"F",0,0,0,FALSE
2020,204,2022,"F",0,2,0,FALSE
2020,206,2020,"F",0,0,0,FALSE
2020,207,2020,"F",0,0,0,FALSE
2020,208,2020,"D",0,0,0,FALSE
2020,209,2020,"F",0,0,0,FALSE
2020,210,2020,"F",0,0,0,FALSE
2020,211,2020,"F",0,0,0,FALSE
2020,213,2020,"F",0,0,0,FALSE
2020,214,2020,"G",0,0,0,FALSE
2020,215,2020,"F",0,0,0,FALSE
2020,216,2020,"F",0,0,0,FALSE
2020,217,2020,"F",0,0,0,FALSE
2003,1,2025,"G",182.9,1051,191.21,TRUE
2003,7,2025,"D",132.2,1526,138.21,TRUE
2003,20,2025,"F",155.5,1497,162.57,TRUE
2003,28,2025,"F",111.4,1392,116.46,TRUE
2004,1,2025,"F",213.8,1491,225.44,TRUE
2004,2,2025,"F",155.2,1213,163.65,TRUE
2005,1,2025,"F",199.8,1352,211.04,TRUE
2005,3,2025,"D",58.7,1228,62,TRUE
2005,11,2025,"F",138.6,1454,146.4,TRUE
2005,35,2025,"D",84.6,1323,89.36,TRUE
2005,62,2025,"D",126.9,1161,134.04,TRUE
2005,72,2025,"G",127.1,804,134.25,TRUE
2005,156,2025,"F",5.9,912,6.23,TRUE
2006,1,2025,"D",64.4,1023,68.52,TRUE
2006,2,2025,"F",69.5,1328,73.94,TRUE
2006,17,2025,"F",13.5,1034,14.36,TRUE
2006,22,2025,"F",114.8,1263,122.14,TRUE
2006,23,2025,"G",118.1,621,125.65,TRUE
2006,28,2025,"F",56.7,1233,60.32,TRUE
2006,45,2025,"D",60,981,63.83,TRUE
2006,71,2025,"F",125.6,1100,133.63,TRUE
2006,99,2025,"G",88.9,525,94.58,TRUE
2007,1,2025,"F",148.5,1302,160.02,TRUE
2007,2,2025,"F",72.8,1082,78.45,TRUE
2007,12,2025,"D",93.3,1010,100.54,TRUE
2007,13,2025,"F",34.4,1116,37.07,TRUE
2007,18,2025,"D",49.3,908,53.12,TRUE
2007,22,2025,"F",85.5,939,92.13,TRUE
2007,24,2025,"F",52.9,1066,57,TRUE
2007,26,2025,"F",83.8,1174,90.3,TRUE
2007,27,2025,"D",28.4,726,30.6,TRUE
2007,71,2025,"F",34.9,617,37.61,TRUE
2007,77,2025,"F",54.1,950,58.3,TRUE
2007,78,2025,"D",19.9,577,21.44,TRUE
2007,95,2025,"D",65.5,862,70.58,TRUE
2007,129,2025,"F",111.5,1192,120.15,TRUE
2007,161,2025,"F",28.8,848,31.03,TRUE
2008,1,2025,"F",147,1164,162.33,TRUE
2008,2,2025,"D",135,1207,149.08,TRUE
2008,3,2025,"D",43,929,47.49,TRUE
2008,4,2025,"D",118.2,1087,130.53,TRUE
2008,5,2025,"D",39.7,1072,43.84,TRUE
2008,12,2025,"D",74,1066,81.72,TRUE
2008,15,2025,"D",128.8,1084,142.24,TRUE
2008,22,2025,"F",77.6,1060,85.69,TRUE
2008,27,2025,"D",119.1,1088,131.52,TRUE
2008,31,2025,"G",86.3,534,95.3,TRUE
2008,34,2025,"G",71.8,460,79.29,TRUE
2008,38,2025,"D",120.9,962,133.51,TRUE
2008,53,2025,"D",46.6,900,51.46,TRUE
2008,82,2025,"F",61.6,993,68.03,TRUE
2008,114,2025,"D",65.7,962,72.55,TRUE
2008,121,2025,"F",52.9,863,58.42,TRUE
2008,122,2025,"G",12.1,86,13.36,FALSE
2008,148,2025,"F",8.4,987,9.28,TRUE
2008,156,2025,"D",86,933,94.97,TRUE
2008,157,2025,"F",56,809,61.84,TRUE
2009,1,2025,"F",127.6,1184,145.25,TRUE
2009,2,2025,"D",132.6,1131,150.94,TRUE
2009,3,2025,"F",93.6,1138,106.54,TRUE
2009,5,2025,"F",68.4,1022,77.86,TRUE
2009,6,2025,"D",85.9,1059,97.78,TRUE
2009,7,2025,"F",74.2,985,84.46,TRUE
2009,12,2025,"D",28.5,679,32.44,TRUE
2009,14,2025,"D",46.6,1018,53.04,TRUE
2009,16,2025,"D",65.6,1042,74.67,TRUE
2009,19,2025,"F",72.8,883,82.87,TRUE
2009,24,2025,"F",45.2,983,51.45,TRUE
2009,26,2025,"F",60.5,900,68.87,TRUE
2009,33,2025,"F",80.5,1152,91.63,TRUE
2009,51,2025,"D",38.2,706,43.48,TRUE
2009,55,2025,"D",64.1,867,72.96,TRUE
2009,60,2025,"F",55.3,927,62.95,TRUE
2009,64,2025,"D",71.9,822,81.84,TRUE
2009,66,2025,"D",47.6,822,54.18,TRUE
2009,69,2025,"F",60.4,919,68.75,TRUE
2009,84,2025,"D",1.5,677,1.71,TRUE
2009,92,2025,"F",19.7,897,22.42,TRUE
2009,94,2025,"D",44.6,870,50.77,TRUE
2009,98,2025,"F",51.5,987,58.62,TRUE
2009,102,2025,"D",75.9,884,86.4,TRUE
2009,104,2025,"F",29.9,875,34.04,TRUE
2009,120,2025,"D",28.4,723,32.33,TRUE
2009,150,2025,"D",31.7,633,36.08,TRUE
2009,152,2025,"F",60.9,841,69.32,TRUE
2009,161,2025,"G",79.6,439,90.61,TRUE
2009,182,2025,"F",34,759,38.7,TRUE
2009,198,2025,"F",14.5,582,16.51,TRUE
2010,1,2025,"F",81.9,909,96.56,TRUE
2010,2,2025,"F",98,989,115.54,TRUE
2010,3,2025,"D",21.7,805,25.58,TRUE
2010,5,2025,"F",54.2,969,63.9,TRUE
2010,7,2025,"F",79.8,1078,94.08,TRUE
2010,9,2025,"F",53.7,902,63.31,TRUE
2010,10,2025,"D",1.9,92,2.24,FALSE
2010,12,2025,"D",77.3,1042,91.13,TRUE
2010,14,2025,"F",56.7,811,66.85,TRUE
2010,15,2025,"D",27.1,550,31.95,TRUE
2010,16,2025,"F",80.6,831,95.02,TRUE
2010,18,2025,"F",9,528,10.61,TRUE
2010,19,2025,"F",31,760,36.55,TRUE
2010,24,2025,"F",42.4,777,49.99,TRUE
2010,28,2025,"F",45.9,950,54.11,TRUE
2010,30,2025,"F",66.5,920,78.4,TRUE
2010,36,2025,"D",8.9,269,10.49,TRUE
2010,37,2025,"D",78.7,980,92.78,TRUE
2010,38,2025,"D",25,682,29.47,TRUE
2010,47,2025,"F",69.8,890,82.29,TRUE
2010,49,2025,"G",24.3,175,28.65,TRUE
2010,51,2025,"F",30.3,718,35.72,TRUE
2010,54,2025,"D",19.7,396,23.23,TRUE
2010,59,2025,"F",45.9,770,54.11,TRUE
2010,66,2025,"D",41,829,48.34,TRUE
2010,80,2025,"F",46.5,638,54.82,TRUE
2010,84,2025,"G",25.3,154,29.83,TRUE
2010,104,2025,"D",13.7,290,16.15,TRUE
2010,112,2025,"G",56.3,370,66.38,TRUE
2010,122,2025,"F",2.2,401,2.59,TRUE
2010,123,2025,"F",49.4,653,58.24,TRUE
2010,131,2025,"D",63.6,644,74.98,TRUE
2010,138,2025,"G",20.9,144,24.64,TRUE
2010,141,2025,"G",65.8,428,77.58,TRUE
2010,144,2025,"F",3.2,320,3.77,TRUE
2010,147,2025,"F",54.3,834,64.02,TRUE
2010,148,2025,"D",3.6,138,4.24,FALSE
2010,178,2025,"F",72.5,706,85.47,TRUE
2010,187,2025,"G",94,517,110.82,TRUE
2011,1,2025,"F",73.7,959,89.45,TRUE
2011,3,2025,"F",78.7,912,95.52,TRUE
2011,4,2025,"D",55.7,930,67.61,TRUE
2011,5,2025,"F",41.7,864,50.61,TRUE
2011,6,2025,"F",79.6,930,96.62,TRUE
2011,7,2025,"F",90.2,879,109.48,TRUE
2011,8,2025,"F",53.4,874,64.82,TRUE
2011,9,2025,"D",89.5,835,108.63,TRUE
2011,10,2025,"D",58.1,853,70.52,TRUE
2011,14,2025,"D",29.5,680,35.81,TRUE
2011,15,2025,"F",74.1,871,89.94,TRUE
2011,16,2025,"F",16.7,586,20.27,TRUE
2011,20,2025,"D",31.5,745,38.23,TRUE
2011,21,2025,"F",17.2,444,20.88,TRUE
2011,26,2025,"F",35.6,711,43.21,TRUE
2011,27,2025,"F",31,786,37.63,TRUE
2011,30,2025,"F",54.4,802,66.03,TRUE
2011,34,2025,"D",27.8,535,33.74,TRUE
2011,37,2025,"F",36.7,741,44.55,TRUE
2011,39,2025,"G",91,506,110.45,TRUE
